X,Y,OBJECTID,park_id,comment,longitude,latitude,feature_ty,map_label,full_path,edit_type,gps_date,last_edited_date,created_user,created_date,last_edited_user,park_name,Feature_Desc,type_id,feature_id,GlobalID,category,facility_name,address,city,zip_code,business_unit,responsibility
1452940.5514833,509246.70649597,923,095,Parking lot,-76.50479572,39.06393169,13, , , ,,2019/06/03 00:00:00+00,ITGLAD00@AACO,2019/06/04 00:00:00+00,ITGLAD00@AACO,Mago Vista Park,,,10077,{4569A0AE-4820-4C70-82A4-EA8863FE7C38},PARK,,,,,8407,
1405981.61554572,480369.772452056,924,029,ALUMINUM BLEACHERS MOVABLE,-76.67054618,38.98522785,34, , , ,2013/05/28 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bell Branch Park,,,185630,{406E14BF-0491-4C04-B4EC-D0033052CF8A},PARK,,1150 Barbara Swann Way,Gambrills,21054,8402,
1418337.93991439,545616.931983724,925,175,STOP,-76.6261369,39.16424195,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG09061335.JPG, ,2013/09/06 00:00:00+00,2015/05/26 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,185631,{0985F4BC-34CC-4DD5-9C3B-A2078A20AE19},PARK,,,,,,
1400801.62196872,555760.602313146,926,042,CURVE AHEAD,-76.68786245,39.19227296,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW0822136.JPG, ,2013/08/22 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185632,{6EA0C01E-4CAA-42DF-BD0C-787D5EDB0001},PARK,,,,,,
1403033.09847689,536045.325142726,927,148,"PAVILION 24X30, (NEAR FIELD 10)",-76.68023294,39.13812194,14, , ,ATTRIBUTE UPDATE,,2019/06/12 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Severn Danza Park,,,10007,{24089BFF-2042-49D0-BCC9-822F1BFCB4D5},PARK,,726 Donaldson Ave,Severn,21144,8410,
1437992.53905655,526393.908093899,928,004,METAL BLEACHERS,-76.55714746,39.1112221,34, , , ,2013/03/13 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Lake Waterford Park,,,185633,{EB381EA8-4E0A-4AC4-9F31-D621285FEDE8},PARK,,830 Pasadena Rd,Pasadena,21122,8324,
1418252.2232223,468870.047420055,929,100,Pump House 4 Feet Deep Very Dangerous No Cover,-76.62754355,38.95352356,11, , , ,2014/01/07 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Kings Branch Flat Creek Greenway Natural Area,Pump House,,10032,{DD9FACFC-45EA-48E5-989A-BA2DE12E76A6},PARK,Kings Branch Flat Creek Greenway Natural Area - Pump House,953 Saint George Barber Rd,Davidsonville,21035,,Rec and Parks
1460574.77899697,527811.306833893,930,034,BENCH,-76.47753502,39.11478588,31, , , ,2013/05/21 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bodkin Park,,,185634,{999C2E95-C5B1-47D1-88E6-061CC746D7D5},PARK,,8263 Bodkin Ave,Pasadena,21122,8413,
1406613.03521463,557909.806019977,931,015,Conex/8X16,-76.6673308,39.19811737,11, , , ,2013/03/22 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Andover Park,Storage - Sea Containers (5),,1258,{85ECDE55-23DF-430E-9871-CFE1EA24BB90},PARK,Andover Park - Storage - Sea Containers (5),805 Main Ave,Linthicum Heights,21090,8331,Rec and Parks
1410662.39096105,552798.135469064,932,042,ALWAYS WEAR A HELMET,-76.65311109,39.18404161,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08201339.JPG, ,2013/08/20 00:00:00+00,2018/12/27 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185635,{B345ECD5-9AD3-45A0-8F89-8AD54D7B9907},PARK,,,,,,
1474563.36453681,495821.217270896,933,026,Multi Purpose Concession Restroom Building 215,-76.42893971,39.02672359,11, , , ,2013/04/23 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Bay Head Park,"Multipurpose - Concession, Restroom - Building 215",,1315,{2057E7ED-65A7-471C-AFA4-862D419DCDC1},PARK,"Bay Head Park - Multipurpose - Concession, Restroom - Building 215",1661 Bay Head Rd,Annapolis,21409,8137,FMD W/DW
1401886.02104664,535928.830625057,934,148,Media Tower - Press Box,-76.68427843,39.13781306,11,, ,ATTRIBUTE UPDATE,2013/02/11 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Severn Danza Park,,,1807,{30F5CD9B-9E34-4AEC-ADB7-A4B2D9609241},PARK,Severn Danza Park - Media Tower / Press Box,726 Donaldson Ave,Severn,21144,8410,Rec and Parks
1453380.06897697,507920.178965315,935,179,BENCH,-76.50327323,39.06028299,31, , , ,2013/05/23 00:00:00+00,2018/12/21 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Belvedere ES,,,185636,{DAC362C6-2BE8-431D-A7B3-2B9A11D9E821},PARK,,875 Mago Vista Rd,Arnold,21012,,
1446376.65483423,537654.513853475,936,166,Bridge - Pedestrian,-76.5273948,39.14202364,55, , ,ATTRIBUTE UPDATE,2013/04/01 00:00:00+00,2019/07/01 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Tick Neck Park,,,10056,{4838F1A0-0305-423F-B6FE-F69C7F4838D0},PARK,Tick Neck Park - Bridge - Pedestrian,8002 Edwin Raynor Blvd,Pasadena,21122,8363,Rec and Parks
1424318.62513147,459636.900203973,937,139,ALUMINUM BLEACHERS MOVABLE,-76.60635162,38.92810213,34, , , ,2014/01/06 00:00:00+00,2014/11/13 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Riva Area Park,,,185637,{5081AFBD-862F-48B4-9480-5B038E739C92},PARK,,3639 Riva Rd,Davidsonville,21035,8418,
1468346.47473964,498163.777218312,938,038,PARKING LOT - NEAR FIELD 1,-76.45077349,39.03326014,13, , ,ADDITION,,,ITGLAD00@AACO,2019/07/16 00:00:00+00,ITGLAD00@AACO,Broadneck Park,,,2059,{2DB1E1D4-8A06-4B56-99C3-292064E928CA},PARK,,613 College Pkwy,Annapolis,21409,8411,
1421046.10050856,541053.708826721,939,175,YIELD,-76.61665324,39.15168244,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG09041325.JPG, ,2013/09/04 00:00:00+00,2015/05/26 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,185638,{F22A6807-9B6F-4ABE-B1AA-0FB4C0FC3F53},PARK,,,,,,
1426516.25689106,524704.484963566,940,065,CONC BENCH SET IN CONC,-76.59761845,39.10672948,30, , , ,2013/07/02 00:00:00+00,2016/07/14 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Elvaton Park,,,185639,{072D9B6E-2EC5-410A-9E96-8D366F8BB91E},PARK,,311 Dogwood Rd,Millersville,21108,8352,
1437616.51487422,527434.476222724,941,004,BENCH,-76.55845491,39.11408408,31, , , ,2013/03/01 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Lake Waterford Park,,,185640,{EE4B14FD-5ADC-4E3A-8ABC-39B0810DF4DE},PARK,,830 Pasadena Rd,Pasadena,21122,8324,
1430755.85733572,522741.053194895,942,003,BENCH,-76.58270982,39.10128641,30, , , ,2013/02/04 00:00:00+00,2019/01/09 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Kinder Farm Park,,,185641,{20B63CF7-95F0-4B02-8C2C-1164C711C4BC},PARK,,1001 Kinder Farm Park Rd,Millersville,21108,8323,
1446359.81792563,453289.371888563,944,216,pavilion,-76.52898888,38.91038703,14,,,,,,,,,Gresham Historic House,,,2840,{44E73661-E549-4D09-A79F-01633D9DCC5A},PARK,,784 Central Ave E,Edgewater,21037,,
1441187.00149964,509408.208797649,945,163,"WATER - POND, CONNECTED TO COVE, POSSIBLE FISHING AREA",-76.54618714,39.06454286,46, , ,ATTRIBUTE UPDATE,2014/02/25 00:00:00+00,2019/06/11 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Sullivans Cove Natural Area,Water - Pond,,10207,{57762FE7-6ED3-4DDC-ABDB-5DC78B3DCC42},PARK,,111 Bay Parkway,Severna Park,21146,,
1381648.30528855,541017.599318892,946,086,BENCH,-76.75557932,39.15195523,30, , , ,2013/04/08 00:00:00+00,2018/12/31 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Jessup Park,,,185642,{57432200-4810-42F7-B11B-E1B6DB71B72E},PARK,,1822 Montevideo Rd,Jessup,20794,8406,
1404026.59944263,555495.123185307,948,042,STOP,-76.67648729,39.19151325,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08211349.JPG, ,2013/08/21 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185644,{08032B9C-E806-4E8C-9A37-B26EE1DC413D},PARK,,,,,,
1440393.94435872,551145.641398728,949,155,PORTABLE RESTROOM,-76.54825278,39.17914753,6, , ,ATTRIBUTE UPDATE,2013/09/11 00:00:00+00,2019/06/11 00:00:00+00,ITGLAD00@AACO,2019/06/11 00:00:00+00,ITGLAD00@AACO,Solley Park,,,2254,{2A2E0BC9-392A-4655-8748-38C127DB755E},PARK,,7535 Solley Rd,Glen Burnie,21060,8378,
1422156.92571472,565906.821193889,950,039,CONC BENCH SET IN CONC,-76.61236411,39.21990513,30, , , ,2013/05/24 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Brooklyn Heights Park,,,185645,{D2C61E18-5F99-410D-A881-94F1E677B3FF},PARK,,111 11th Ave E,Brooklyn,21225,8347,
1406386.34570739,454936.7695124,951,142,"PICNIC AREA - 3 GRILLS, 6 TABLES",-76.66944633,38.91539218,8, , ,ATTRIBUTE UPDATE,2013/08/07 00:00:00+00,2019/06/25 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Riverwood Park,,,979,{83D4412C-20D2-425B-89AC-E724FB078AE1},PARK,,1530 Morgan Rd,Davidsonville,21035,8373,
1433460.81452422,554474.710199893,952,154,Storage Container,-76.57265489,39.1883793,11, , ,ADDITION,,2022/10/13 19:45:16+00,ITGLAD00@AACO,2019/06/06 00:00:00+00,RPMCCR07,Solleys Cove Park,,,2548,{60F2EA3C-9103-4D27-A4E0-1E1272D0FD6A},PARK,Solleys Cove Park - Storage Container,7360 Carbide Rd,Curtis Bay,21226,,Rec and Parks
1414866.64928481,456374.406728983,953,088,WOODEN PICNIC TABLEs BOLTED TO SLABs (3 ea.),-76.63962209,38.91925143,8, , , ,2014/01/02 00:00:00+00,2018/05/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Kings Branch Park,Picnic Area,,2470,{EEF043CB-2B09-4E59-BD65-8E9778448C3E},PARK,,966 Central Ave W,Davidsonville,21035,,
1406013.68372305,487300.335362554,954,055,Boardwalk,-76.67034532,39.00425668,55,,,,,2021/06/23 18:40:29+00,,,ITVBOD20,Crofton Park,,,216546,{FA3AAC77-B075-4FC4-9FCC-D3588AE0BE9E},PARK,Crofton Park - Boardwalk,2285 Davidsonville Rd,Crofton,21114,8349,Rec and Parks
1405610.81018497,480877.762249723,955,029,WATER SPIgot FOR HOSE,-76.67184425,38.9866263,36, , , ,2013/05/28 00:00:00+00,2018/12/21 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bell Branch Park,,,185646,{D366A4C3-F0E5-43DB-9B79-AFDC430CCC47},PARK,,1150 Barbara Swann Way,Gambrills,21054,8402,
1430494.81717539,521877.604462475,956,003,WATER TAP,-76.58364353,39.09891899,36, , , ,2013/02/04 00:00:00+00,2019/01/09 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Kinder Farm Park,,,185647,{E62E98EC-6234-4F4C-B38B-D691315275B7},PARK,,1001 Kinder Farm Park Rd,Millersville,21108,8323,
1438010.02228931,516674.889146149,957,175,STOP,-76.55725197,39.08453725,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/B%20and%20A%20Trail/TG08271320.JPG, ,2013/08/27 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,185648,{661A37AB-5684-4D19-A49E-D06658286B7E},PARK,,,,,,
1419340.37130848,544385.607674733,958,175,BENCH WOODEN,-76.62261944,39.16084994,30, , , ,2013/09/06 00:00:00+00,2015/05/26 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,B and A Trail,,,185649,{77171CD0-3A19-4883-BE2F-3BAEFC5A6C53},PARK,,,,,,
1405736.44412005,413490.928847805,959,229,House/ Frame,-76.67225339,38.80159849,11, , , ,2013/03/08 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Shepherd Property,Residence,,1574,{98B9050E-24F6-4ECA-BD2A-6310BD9C95B2},PARK,Shepherd Property - Residence,5808 Greenock Rd,Lothian,20711,8334,
1472396.16349064,527862.702400386,960,001,3 TABLES 1 GRILL,-76.43587125,39.11473383,8, , , ,2013/03/15 00:00:00+00,2021/06/23 18:40:29+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Downs Memorial Park,,,216547,{3B2BD9E0-9881-4D64-B114-9812ABB1DEED},PARK,,8311 John Downs Loop,Pasadena,21122,8322,
1406774.47649281,556350.7851879,961,042,BIKE RACK,-76.66678123,39.19383538,40, , , ,2013/08/21 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,Bike Rack (south of Andover Equestrian),,2680,{5A2709C4-EC9A-4C66-AA77-257980D198C9},PARK,,,,,,
1450070.50472997,456427.679916397,962,157,NEW WELL,-76.51589006,38.91895061,4, , , ,2014/02/11 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,South River Farm Park,,,185650,{91AB882D-CA31-44F4-A635-355B83E07D81},PARK,,3553 Loch Haven Dr,Edgewater,21037,8381,
1404555.41597031,481671.979165226,963,029,ALUMINUM BLEACHERS MOVABLE,-76.67554725,38.98881733,34, , , ,2013/05/28 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bell Branch Park,,,185651,{97905F0A-4095-4547-A803-26434E3D28E7},PARK,,1150 Barbara Swann Way,Gambrills,21054,8402,
1405436.63894539,487385.820755899,964,055,BENCH,-76.67237482,39.00449709,30, , , ,2013/03/22 00:00:00+00,2016/03/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Crofton Park,,,185652,{A0BF80F7-1C30-4783-9B38-2475C3D9BF0A},PARK,,2285 Davidsonville Rd,Crofton,21114,8349,
1393524.26578856,542040.569057733,965,098,,-76.71369053,39.1546691,30,,,,,,,,,Matthewstown Harmans Park,,30,185653,{67F562B3-BFCD-4086-9DF9-EE81ADE621A8},PARK,,7605 Ridge Chapel Rd,Hanover,21076,8326,
1404326.2254838,482017.34166348,966,029,PORTABLE RESTROOM NO ENCLOUSRE,-76.67634927,38.98976782,6, , , ,2013/05/28 00:00:00+00,2018/05/24 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bell Branch Park,Restroom Portable,,1877,{13B8E600-5280-4980-9DAE-420F1B497E28},PARK,,1150 Barbara Swann Way,Gambrills,21054,8402,
1405771.42567739,509921.212364808,967,010,Conc Building For Donkeys In Enclousure,-76.67091085,39.06636835,11, , , ,2013/12/13 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Dairy Farm,"Shelter, Donkey",,2418,{4F67AFB6-C19E-445C-A7E7-C78AE869E05D},PARK,"Dairy Farm - Shelter, Donkey",100 Dairy Ln,Gambrills,21054,8421,Rec and Parks
1428376.34372206,558881.804732144,968,023,ALUMINUM BLEACHERS MOVABLE,-76.5905233,39.20054316,34, , , ,2013/08/13 00:00:00+00,2015/10/30 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Bachman Sports Complex,,,185654,{D2A212C3-5364-4A90-9B7D-CD1FC4DDE76D},PARK,,570 E Ordnance Rd,Glen Burnie,21060,8414,
1445990.23992464,484523.928841889,969,031,WOODEN BENCH SET IN CONC,-76.5297222,38.99615266,30, , , ,2013/05/29 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bestgate Park,,,185655,{BDB3B796-B626-4705-9475-106E0A3D738E},PARK,,714 Bestgate Rd,Annapolis,21401,8345,
1393512.4951428,542013.665240139,970,098,,-76.71373234,39.15459534,30,,,,,,,,,Matthewstown Harmans Park,,30,185656,{FDEAB52A-7950-450E-83B6-1A687AC0FE18},PARK,,7605 Ridge Chapel Rd,Hanover,21076,8326,
1458722.7722023,464743.241369233,971,130,BENCH,-76.48531534,38.94165266,31, , , ,2013/07/09 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Peninsula Park,,,185657,{2C428089-325B-4CA1-87E3-C2BD4360062C},PARK,,1005 Bay Ridge Rd,Annapolis,21403,8366,
1410681.11598922,564560.585041225,972,108,PICNIC-3 TABLES,-76.65288725,39.21633579,8, , ,FEATURE ID ADDITION AND TABLE UPDATE,2013/09/10 00:00:00+00,2019/06/18 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Overlook Park,Picnic Area,,10223,{7E392E61-48AD-4B38-98A9-A92CE45DE0DF},PARK,,98 Governors Gate Ln,Linthicum Heights,21090,8365,
1427972.6427578,558298.503733397,973,023,Multi Purpose Concession Office Restroom With 5 Picnic Tables Under Cover,-76.59195702,39.19894664,5, , , ,2013/08/13 00:00:00+00,2021/06/23 18:40:30+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Bachman Sports Complex,"Multipurpose - Concession, Office, Restroom",,216548,{C3F2D027-05CC-4CF2-9519-365803D7DA7A},PARK,"Bachman Sports Complex - Multipurpose - Concession, Office, Restroom",570 E Ordnance Rd,Glen Burnie,21060,8414,FMD
1448180.08593863,541206.153403729,974,165,MOVABLE BLEACHERS,-76.52097071,39.15174911,34, , , ,,,ITSUZU99@AACO,2019/05/16 00:00:00+00,ITSUZU99@AACO,Sunset Park,,,185658,{A114651A-E4E7-451D-AAE9-FB10A1594DFB},PARK,,8570 Fort Smallwood Rd,Pasadena,21122,8383,
1414856.36879355,455945.68580164,975,088,STEEL  AND CONC BENCH SET IN CONC,-76.63966417,38.91807439,30, , , ,2014/01/02 00:00:00+00,2014/11/25 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Kings Branch Park,,,185659,{FA50677D-2777-4541-A59F-A6A2A9A1485A},PARK,,966 Central Ave W,Davidsonville,21035,,
1428292.86816722,555328.687494561,976,162,"WATER - BACK CREEK, POSSIBLE FISHING SPOT",-76.59087405,39.19078894,46, , ,ATTRIBUTE UPDATE,2014/02/24 00:00:00+00,2019/06/11 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITGLAD00@AACO,Sullivan Park,Water - Back Creek,238,2196,{D088F3F7-A926-45CB-A4E5-12F82B79B211},PARK,,7629 Dover Rd,Glen Burnie,21060,,
1428478.04496223,487023.660719067,977,070,WOODEN BENCH,-76.59129964,39.00324758,31, , , ,2013/04/19 00:00:00+00,2018/12/28 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Generals Highway Corridor Park,,,185660,{F5BCEFA6-9F75-4CEC-923F-975441E0D019},PARK,,1758 Crownsville Rd,Annapolis,21401,8409,
1400018.71966314,550523.397564471,978,042,NO MOTOR VEHICLES,-76.69068733,39.1779012,38, ,http://countyconnect/sites/RecsParks/ParkPlannerDocs/Document%20Library/ParkSigns/BWI%20Trail/GW08221324.JPG, ,2013/08/22 00:00:00+00,2015/11/04 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,BWI Trail,,,185661,{E39F1F48-971D-4517-A9EB-DE1C6752D325},PARK,,,,,,
1473438.30674756,527179.812690064,979,001,Pier W/T End,-76.43221335,39.11284116,55, , , ,2013/03/15 00:00:00+00,2016/05/11 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Downs Memorial Park,,230,1848,{3AEF1182-C749-4FF3-9F8B-21CF0D2E0E39},PARK,Downs Memorial Park - Pier,8311 John Downs Loop,Pasadena,21122,8322,Rec and Parks
1437729.64653772,526722.50126873,980,004,Shed,-76.55806834,39.11212778,11, , , ,,2022/10/13 19:45:16+00,ITVMAN00@AACO,2019/07/02 00:00:00+00,RPMCCR07,Lake Waterford Park,,,2826,{F998A7B4-CF4F-461B-AF08-2F5A4FAACFEF},PARK,Lake Waterford Park - Shed (by restrooms),830 Pasadena Rd,Pasadena,21122,8324,Rec and Parks
1439091.40890606,463575.8605019,981,061,WOODEN AND STEEL BENCH SET IN CONC,-76.55435557,38.93873091,30, , , ,2013/07/10 00:00:00+00,2016/07/14 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Edgewater Park,,,185662,{31A72A3F-3E68-4A59-A82A-765241BCE534},PARK,,209 Maryland Way,Edgewater,21037,8351,
1443002.7918313,464604.45982264,982,093,Pavilion Administration Building,-76.54058625,38.94150189,11, , , ,2013/04/26 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,London Town House and Gardens,Pavilion / Administrative Building,,1685,{2C9304D6-C02F-40C9-ADAB-E34F662DEF2F},PARK,London Town House and Gardens - Pavilion / Administrative Building,839 Londontown Rd,Edgewater,21037,8392,FMD
1460508.75747547,528308.879657641,983,034,ALUMINUM BLEACHERS MOVABLE,-76.47775767,39.11615305,34, , , ,2013/05/21 00:00:00+00,2015/11/03 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bodkin Park,,,185663,{FD166373-69A1-4C07-98B1-424A7ABCA768},PARK,,8263 Bodkin Ave,Pasadena,21122,8413,
1457039.63219589,447204.024151146,984,005,9 TABLES,-76.49157636,38.8935211,8, , , ,2013/04/03 00:00:00+00,2021/06/23 18:40:30+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITVBOD20,Mayo Beach Park,Picnic Area,,216549,{95BC0763-67ED-42A1-8450-6AF4CD564EF7},PARK,,4150 Honeysuckle Dr,Edgewater,21037,8325,
1437156.36914097,414975.33795248,985,144,WATER - ROCKHOLD CREEK,-76.56197837,38.8053125,12, , ,ADDITION,,,ITGLAD00@AACO,2019/06/20 00:00:00+00,ITGLAD00@AACO,Rockhold Creek Farm,,,2450,{A7317EE3-135A-4216-9558-FFF744C15809},PARK,,5349 Sudley Rd,West River,20778,,
1429904.43384172,522474.028466478,986,003,Hoop House,-76.58571426,39.10056391,11, , , ,2013/02/05 00:00:00+00,2022/10/13 19:45:16+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,RPMCCR07,Kinder Farm Park,Hoop House (by Central District office trailer),,1622,{922FCD00-FCDC-4CAA-997C-E1056D1CB7AE},PARK,Kinder Farm Park - Hoop House (by Central District office trailer),1001 Kinder Farm Park Rd,Millersville,21108,8323,Rec and Parks
1415370.55444497,546876.632220224,987,147,BENCH,-76.6365847,39.16773345,31, , , ,2013/09/05 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Sawmill Creek Park,,,185664,{1772C7D3-74E6-46CD-A0B6-7F98837EA718},PARK,,7405 Charley Eckman Ln,Glen Burnie,21061,8332,
1436142.61132596,476992.975399897,988,176,ALUMINUM BENCH SET IN CONC,-76.56449753,38.97560925,30, , , ,2013/07/17 00:00:00+00,,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Annapolis HS,,,185665,{EA66A6CD-D05A-4AD9-866A-76DA77807BA6},PARK,,2700 Riva Rd,Annapolis,21401,,
1474583.11351305,495733.765674144,989,026,BLEACHERS,-76.42887212,39.02648315,34, , , ,2013/04/24 00:00:00+00,2015/11/02 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Bay Head Park,,,185666,{816B5874-14BE-4F11-8E2A-05BB3652FD17},PARK,,1661 Bay Head Rd,Annapolis,21409,8137,
1431601.02264014,522662.179664984,990,003,spigot,-76.57973299,39.10105921,36, , , ,2013/02/04 00:00:00+00,2019/01/09 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Kinder Farm Park,,,185667,{13C2C3AC-A92E-4568-BD76-6802220D082F},PARK,,1001 Kinder Farm Park Rd,Millersville,21108,8323,
1460729.70289972,546112.67279014,991,008,BENCH,-76.47661921,39.16503106,31, , , ,2013/04/01 00:00:00+00,2018/12/28 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITMAGL23@AACO,Fort Smallwood Park,,,185668,{AF4B8FD6-09F4-4718-A0B2-23AFA8CBF21F},PARK,,9500 Fort Smallwood Rd,Pasadena,21122,8321,
1427918.9027078,558210.8011529,992,023,ALUMINUM BLEACHERS MOVABLE,-76.59214802,39.19870651,34, , , ,2013/08/13 00:00:00+00,2015/10/30 00:00:00+00,ITMAGL23@AACO,2019/05/06 00:00:00+00,ITLOLL99@AACO,Bachman Sports Complex,,,185669,{956EE743-A32A-40BE-BB4D-E48FF623971D},PARK,,570 E Ordnance Rd,Glen Burnie,21060,8414,
1446337.96462288,537860.499990061,993,166,Restroom portable (under bleachers of stadium),-76.52752746,39.14258974,6, , , ,,, ,2019/08/01 00:00:00+00, ,Tick Neck Park,,,10740,{5FE03FA9-71A7-472F-BD73-FCEBCFEF22B3},PARK,,8002 Edwin Raynor Blvd,Pasadena,21122,8363,
1397230.92110489,407495.259408727,994,002,Boardwalk-Wood,-76.70216742,38.78521569,55, , ,FEATURE ADDITION,,,ITLOLL99@AACO,2019/07/11 00:00:00+00,ITLOLL99@AACO,Jug Bay Wetlands Sanctuary,,,10602,{E12AB20F-DEB9-4B2C-963E-D7A915766306},PARK,Jug Bay Wetlands Sanctuary - Boardwalk-Wood,1361 Wrighton Rd,Lothian,20711,8334,Rec and Parks
